0.1,0.1,51,251,125,427
0.1,0.1,51,247,112,410
0.1,0.1,52,240,66,358
0.1,0.1,50,241,117,408
0.1,0.1,51,247,502,800
0.1,0.1,51,242,507,800
0.1,0.1,51,243,224,518
0.1,0.1,51,246,166,463
0.1,0.1,54,246,500,800
0.1,0.1,54,254,492,800
0.1,0.1,51,242,507,800
0.1,0.1,52,247,220,519
0.1,0.1,53,249,129,431
0.1,0.1,53,243,72,368
0.1,0.1,53,247,342,642
0.1,0.1,52,245,503,800
0.1,0.1,51,238,73,362
0.1,0.1,50,249,501,800
0.1,0.1,50,241,114,405
0.1,0.1,53,253,494,800
0.1,0.1,50,254,105,409
0.1,0.1,50,247,78,375
0.1,0.1,52,248,81,381
0.1,0.1,52,244,504,800
0.1,0.1,52,244,504,800
0.1,0.1,51,245,504,800
0.1,0.1,50,244,125,419
0.1,0.1,52,216,0,268
0.1,0.1,52,248,500,800
0.1,0.1,53,247,500,800
0.1,0.1,52,251,132,435
0.1,0.1,52,248,500,800
0.1,0.1,52,238,74,364
0.1,0.1,51,242,507,800
0.1,0.1,52,244,143,439
0.1,0.1,50,248,128,426
0.1,0.1,51,240,509,800
0.1,0.1,52,248,500,800
0.1,0.1,53,250,87,390
0.1,0.1,52,251,132,435
0.1,0.1,51,238,74,363
0.1,0.1,52,247,501,800
0.1,0.1,54,244,76,374
0.1,0.1,52,237,134,423
0.1,0.1,50,248,84,382
0.1,0.1,54,246,262,562
0.1,0.1,0,0,0,0
0.1,0.1,52,252,496,800
0.1,0.1,50,249,92,391
0.1,0.1,50,246,74,370
