
0.1,a,360,218,0.0329430080873362,0.007114958644277602,

0.1,a,360,218,0.03255280408871557,0.006459436627589713,

0.1,a,360,220,0.031091432133689523,0.008570475267939717,

0.1,a,360,219,0.042740619550012564,0.0081473156419399,

0.1,a,360,220,0.032328942468897864,0.006810178309696412,

0.1,a,360,219,0.03438422745136229,0.006089370653229369,

0.1,a,360,219,0.03363262132643701,0.00613379127395343,

0.1,a,360,220,0.03465041093189608,0.004570225841630669,

0.1,a,360,236,0.04231573277058364,0.007321700016075274,

0.1,a,360,218,0.032273247363814796,0.007458310117624146,

0.1,a,720,238,0.04132242175993048,0.014848358761798275,

0.1,a,720,239,0.043425671191239204,0.012071300402777867,

0.1,a,720,219,0.04156533952751388,0.011250720535446455,

0.1,a,720,220,0.033900427839464765,0.008706975507796848,

0.1,a,720,219,0.03546537375120131,0.007124494835377853,

0.1,a,720,220,0.030780862720513887,0.008217354968723604,

0.1,a,720,219,0.03354776049347501,0.008311750897351493,

0.1,a,720,244,0.038474791690890416,0.010857975973649122,

0.1,a,720,244,0.04189476249434176,0.01033956624446917,

0.1,a,720,220,0.03284501448188993,0.008417000832338465,

0.1,a,1080,221,0.04320173828580261,0.016151707770822196,

0.1,a,1080,240,0.04484568148230513,0.02113238210937629,

0.1,a,1080,246,0.0335492435047721,0.013649776891674303,

0.1,a,1080,220,0.04430129282091829,0.01795138383838839,

0.1,a,1080,220,0.03279704737731002,0.011258041895380802,

0.1,a,1080,219,0.042966376484018756,0.012854751256508208,

0.1,a,1080,246,0.04215363614882032,0.012644416757709796,

0.1,a,1080,221,0.03468931554837734,0.00951474797400805,

0.1,a,1080,220,0.03543169624172151,0.008308657633005676,

0.1,a,1080,220,0.04477438058450141,0.016838847895056647,

0.1,a,1440,243,0.0482919426757551,0.022541321051578824,

0.1,a,1440,242,0.041675649541006846,0.014088665681308829,

0.1,a,1440,221,0.03499811827057627,0.00964568931650951,

0.1,a,1440,239,0.04697137753475286,0.023708433808556795,

