0.1,0.1,31,159,28,218
0.1,0.1,31,158,29,218
0.1,0.1,31,160,29,220
0.1,0.1,30,160,29,219
0.1,0.1,31,160,29,220
0.1,0.1,31,159,29,219
0.1,0.1,31,159,29,219
0.1,0.1,31,160,29,220
0.1,0.1,31,159,46,236
0.1,0.1,30,160,28,218
0.1,0.1,31,160,47,238
0.1,0.1,31,159,49,239
0.1,0.1,30,161,28,219
0.1,0.1,32,160,28,220
0.1,0.1,31,159,29,219
0.1,0.1,32,160,28,220
0.1,0.1,31,160,28,219
0.1,0.1,31,160,53,244
0.1,0.1,31,161,52,244
0.1,0.1,31,160,29,220
0.1,0.1,31,161,29,221
0.1,0.1,31,161,48,240
0.1,0.1,32,160,54,246
0.1,0.1,31,160,29,220
0.1,0.1,32,160,28,220
0.1,0.1,31,161,27,219
0.1,0.1,31,160,55,246
0.1,0.1,32,160,29,221
0.1,0.1,32,160,28,220
0.1,0.1,31,161,28,220
0.1,0.1,31,161,51,243
0.1,0.1,31,160,51,242
0.1,0.1,32,159,30,221
0.1,0.1,32,160,47,239
0.1,0.1,31,160,28,219
0.1,0.1,30,161,47,238
0.1,0.1,32,159,51,242
0.1,0.1,30,161,49,240
0.1,0.1,31,161,47,239
0.1,0.1,32,160,29,221
0.1,0.1,30,158,29,217
0.1,0.1,30,160,49,239
0.1,0.1,31,159,29,219
0.1,0.1,31,159,30,220
0.1,0.1,30,159,29,218
0.1,0.1,30,160,30,220
0.1,0.1,31,158,29,218
0.1,0.1,30,159,29,218
0.1,0.1,30,158,29,217
0.1,0.1,30,158,28,216
0.1,0.1,31,159,29,219
0.1,0.1,30,160,51,241
0.1,0.1,31,159,28,218
0.1,0.1,30,158,29,217
0.1,0.1,31,160,29,220
0.1,0.1,30,159,30,219
0.1,0.1,31,160,28,219
0.1,0.1,30,160,29,219
0.1,0.1,31,160,28,219
0.1,0.1,30,160,29,219
0.1,0.1,31,160,29,220
0.1,0.1,31,160,29,220
0.1,0.1,31,159,28,218
0.1,0.1,31,160,29,220
0.1,0.1,31,159,30,220
0.1,0.1,31,160,29,220
0.1,0.1,31,160,29,220
0.1,0.1,30,160,29,219
0.1,0.1,31,158,29,218
0.1,0.1,31,159,29,219
0.1,0.1,31,165,28,224
0.1,0.1,32,162,28,222
0.1,0.1,31,160,29,220
0.1,0.1,31,161,30,222
0.1,0.1,32,160,29,221
0.1,0.1,31,161,29,221
0.1,0.1,31,161,29,221
0.1,0.1,31,161,29,221
0.1,0.1,31,168,31,230
0.1,0.1,31,162,30,223
0.1,0.1,31,162,29,222
0.1,0.1,32,162,29,223
0.1,0.1,31,164,29,224
0.1,0.1,32,161,30,223
0.1,0.1,31,162,28,221
0.1,0.1,31,162,29,222
0.1,0.1,31,161,29,221
0.1,0.1,31,161,29,221
0.1,0.1,31,161,29,221
0.1,0.1,31,160,28,219
0.1,0.1,31,161,28,220
0.1,0.1,31,163,29,223
0.1,0.1,31,161,28,220
0.1,0.1,31,161,29,221
0.1,0.1,31,171,31,233
0.1,0.1,31,161,28,220
0.1,0.1,31,161,29,221
0.1,0.1,32,161,29,222
0.1,0.1,31,163,28,222
0.1,0.1,32,161,29,222
