0.1,0.1,44,175,156,375
0.1,0.1,45,194,119,358
0.1,0.1,44,175,113,332
0.1,0.1,44,175,111,330
0.1,0.1,44,174,156,374
0.1,0.1,44,188,116,348
0.1,0.1,45,188,115,348
0.1,0.1,44,175,112,331
0.1,0.1,44,174,112,330
0.1,0.2,44,176,113,333
0.1,0.2,45,196,116,357
0.1,0.2,45,177,152,374
0.1,0.2,44,176,114,334
0.1,0.2,43,177,108,328
0.1,0.2,44,178,115,337
0.1,0.2,45,195,118,358
0.1,0.2,45,176,159,380
0.1,0.2,44,190,113,347
0.1,0.2,44,177,113,334
0.1,0.3,46,197,117,360
0.1,0.3,45,178,111,334
0.1,0.3,44,188,103,335
0.1,0.3,45,178,107,330
0.1,0.3,44,178,109,331
0.1,0.3,46,191,115,352
0.1,0.3,45,180,104,329
0.1,0.3,45,178,105,328
0.1,0.3,46,181,110,337
0.1,0.3,45,192,103,340
0.1,0.1,44,189,115,348
