0.05,0.1,46,210,50,306
0.05,0.1,47,207,53,307
0.05,0.1,45,224,531,800
0.05,0.1,47,204,49,300
0.05,0.1,45,221,65,331
0.05,0.1,46,208,52,306
0.05,0.1,45,207,55,307
0.05,0.1,46,207,52,305
0.05,0.1,47,229,58,334
0.05,0.1,46,224,61,331
0.05,0.2,47,224,59,330
0.05,0.2,47,213,54,314
0.05,0.2,46,230,59,335
0.05,0.2,46,208,47,301
0.05,0.2,47,205,89,341
0.05,0.2,47,202,79,328
0.05,0.2,47,212,57,316
0.05,0.2,46,216,60,322
0.05,0.2,47,221,532,800
0.05,0.2,46,207,47,300
0.05,0.3,47,223,530,800
0.05,0.3,47,204,52,303
0.05,0.3,48,203,44,295
0.05,0.3,47,224,529,800
0.05,0.3,47,232,521,800
0.05,0.3,47,215,44,306
0.05,0.3,47,217,70,334
0.05,0.3,47,213,540,800
0.05,0.3,47,212,51,310
0.05,0.3,48,223,69,340
0.05,0.4,48,227,58,333
0.05,0.4,48,233,58,339
0.05,0.4,47,221,532,800
0.05,0.4,47,212,114,373
0.05,0.4,49,213,68,330
0.05,0.4,48,225,527,800
0.05,0.4,47,210,97,354
0.05,0.4,48,228,82,358
0.05,0.4,47,215,538,800
0.05,0.4,48,221,531,800
0.05,0.5,47,211,542,800
0.05,0.5,49,235,55,339
0.05,0.5,48,227,81,356
0.05,0.5,47,212,541,800
0.05,0.5,48,233,63,344
0.05,0.5,48,220,532,800
0.05,0.5,48,211,54,313
0.05,0.5,50,226,56,332
0.05,0.5,47,205,548,800
0.05,0.5,48,213,539,800
0.1,0.1,45,206,53,304
0.1,0.1,46,204,59,309
0.1,0.1,45,208,53,306
0.1,0.1,45,216,55,316
0.1,0.1,47,212,60,319
0.1,0.1,47,214,56,317
0.1,0.1,44,202,57,303
0.1,0.1,45,210,53,308
0.1,0.1,45,206,52,303
0.1,0.1,47,218,62,327
0.1,0.2,47,203,62,312
0.1,0.2,44,212,53,309
0.1,0.2,44,202,61,307
0.1,0.2,45,210,53,308
0.1,0.2,45,203,60,308
0.1,0.2,44,207,54,305
0.1,0.2,47,228,58,333
0.1,0.2,46,201,52,299
0.1,0.2,46,204,55,305
0.1,0.2,44,208,53,305
0.1,0.3,45,214,53,312
0.1,0.3,45,204,57,306
0.1,0.3,47,224,61,332
0.1,0.3,47,213,540,800
0.1,0.3,45,226,529,800
0.1,0.3,45,207,48,300
0.1,0.3,47,232,521,800
0.1,0.3,47,221,532,800
0.1,0.3,47,210,51,308
0.1,0.3,47,221,52,320
0.1,0.4,48,202,51,301
0.1,0.4,48,203,45,296
0.1,0.4,48,207,545,800
0.1,0.4,48,221,58,327
0.1,0.4,48,212,49,309
0.1,0.4,48,195,47,290
0.1,0.4,47,226,527,800
0.1,0.4,49,205,49,303
0.1,0.4,48,212,49,309
0.1,0.4,49,211,48,308
0.1,0.5,48,228,55,331
0.1,0.5,48,232,56,336
0.1,0.5,50,210,540,800
0.1,0.5,48,228,60,336
0.1,0.5,48,213,539,800
0.1,0.5,49,211,540,800
0.1,0.5,49,212,539,800
0.1,0.5,50,216,56,322
0.1,0.5,47,214,61,322
0.1,0.5,49,751,0,800
