0.01,0.1,44,178,54,276
0.01,0.1,44,176,53,273
0.01,0.1,45,177,48,270
0.01,0.1,44,177,51,272
0.01,0.1,44,177,52,273
0.01,0.1,44,177,52,273
0.01,0.1,45,179,58,282
0.01,0.1,45,178,53,276
0.01,0.1,44,179,54,277
0.01,0.1,44,179,70,293
0.01,0.2,45,190,50,285
0.01,0.2,45,180,54,279
0.01,0.2,45,198,54,297
0.01,0.2,45,198,53,296
0.01,0.2,45,203,53,301
0.01,0.2,44,186,54,284
0.01,0.2,45,185,52,282
0.01,0.2,44,179,51,274
0.01,0.2,44,178,44,266
0.01,0.2,44,179,53,276
0.01,0.3,45,179,42,266
0.01,0.3,46,178,45,269
0.01,0.3,46,199,54,299
0.01,0.3,45,179,56,280
0.01,0.3,45,187,54,286
0.01,0.3,47,205,54,306
0.01,0.3,46,205,53,304
0.01,0.3,45,180,49,274
0.01,0.3,45,195,52,292
0.01,0.3,46,198,49,293
0.01,0.4,46,198,64,308
0.01,0.4,46,184,55,285
0.01,0.4,46,183,57,286
0.01,0.4,46,181,54,281
0.01,0.4,46,197,78,321
0.01,0.4,45,181,47,273
0.01,0.4,46,180,77,303
0.01,0.4,46,187,45,278
0.01,0.4,45,192,120,357
0.01,0.4,47,194,48,289
0.01,0.5,45,194,561,800
0.01,0.5,47,194,559,800
0.01,0.5,47,194,50,291
0.01,0.5,46,194,59,299
0.01,0.5,47,196,63,306
0.01,0.5,45,200,52,297
0.01,0.5,45,198,85,328
0.01,0.5,45,188,567,800
0.01,0.5,45,186,569,800
0.01,0.5,45,183,59,287
0.05,0.1,45,195,57,297
0.05,0.1,45,195,58,298
0.05,0.1,44,191,50,285
0.05,0.1,45,203,54,302
0.05,0.1,44,191,52,287
0.05,0.1,45,191,56,292
0.05,0.1,44,178,52,274
0.05,0.1,45,195,54,294
0.05,0.1,44,177,51,272
0.05,0.1,45,178,49,272
0.05,0.2,45,181,53,279
0.05,0.2,45,199,53,297
0.05,0.2,44,181,51,276
0.05,0.2,46,195,56,297
0.05,0.2,46,196,56,298
0.05,0.2,45,179,47,271
0.05,0.2,44,178,50,272
0.05,0.2,45,181,50,276
0.05,0.2,45,179,47,271
0.05,0.2,45,200,55,300
0.05,0.3,45,197,54,296
0.05,0.3,45,193,50,288
0.05,0.3,45,190,53,288
0.05,0.3,45,192,61,298
0.05,0.3,45,180,46,271
0.05,0.3,45,185,48,278
0.05,0.3,44,192,50,286
0.05,0.3,45,193,51,289
0.05,0.3,45,201,51,297
0.05,0.3,45,186,48,279
0.05,0.4,46,195,52,293
0.05,0.4,45,197,54,296
0.05,0.4,45,189,44,278
0.05,0.4,46,195,54,295
0.05,0.4,45,188,44,277
0.05,0.4,46,196,53,295
0.05,0.4,45,187,46,278
0.05,0.4,46,199,56,301
0.05,0.4,46,193,52,291
0.05,0.4,46,195,51,292
0.05,0.5,44,193,54,291
0.05,0.5,46,198,54,298
0.05,0.5,44,196,53,293
0.05,0.5,45,192,563,800
0.05,0.5,46,187,48,281
0.05,0.5,45,201,52,298
0.05,0.5,45,189,44,278
0.05,0.5,44,189,44,277
0.05,0.5,45,192,52,289
0.05,0.5,46,189,44,279
0.1,0.1,43,189,53,285
0.1,0.1,44,178,52,274
0.1,0.1,44,185,51,280
0.1,0.1,45,189,52,286
0.1,0.1,44,182,53,279
0.1,0.1,44,201,55,300
0.1,0.1,45,201,55,301
0.1,0.1,45,180,49,274
0.1,0.1,44,177,51,272
0.1,0.1,45,198,54,297
0.1,0.2,44,179,51,274
0.1,0.2,44,179,50,273
0.1,0.2,46,191,53,290
0.1,0.2,46,189,53,288
0.1,0.2,45,180,50,275
0.1,0.2,44,188,50,282
0.1,0.2,45,178,52,275
0.1,0.2,44,177,52,273
0.1,0.2,44,179,50,273
0.1,0.2,44,179,47,270
0.1,0.3,45,186,51,282
0.1,0.3,46,190,50,286
0.1,0.3,44,183,50,277
0.1,0.3,44,191,51,286
0.1,0.3,45,190,49,284
0.1,0.3,45,179,48,272
0.1,0.3,45,184,51,280
0.1,0.3,46,197,55,298
0.1,0.3,44,179,46,269
0.1,0.3,45,181,50,276
0.1,0.4,44,188,47,279
0.1,0.4,45,191,50,286
0.1,0.4,45,191,52,288
0.1,0.4,46,203,57,306
0.1,0.4,44,194,51,289
0.1,0.4,46,196,54,296
0.1,0.4,46,195,51,292
0.1,0.4,45,194,51,290
0.1,0.4,45,193,51,289
0.1,0.4,45,201,55,301
0.1,0.5,45,182,47,274
0.1,0.5,45,194,49,288
0.1,0.5,47,198,555,800
0.1,0.5,45,205,53,303
0.1,0.5,47,198,52,297
0.1,0.5,44,192,49,285
0.1,0.5,45,198,53,296
0.1,0.5,44,194,51,289
0.1,0.5,46,201,57,304
0.1,0.5,45,197,53,295
