
0.1,a,360,223,0.038660596352438084,0.011556486422286969,

0.1,a,360,500,0.03402561037521809,0.006739976621874795,

0.1,a,360,500,0.03188918115012348,0.008837367610042486,

0.1,a,360,500,0.03147092630062252,0.009466323783997508,

0.1,a,360,239,0.04062149200440388,0.0072490782326336866,

0.1,a,360,215,0.039120710049864164,0.010267618141771729,

0.1,a,360,500,0.04067194174043834,0.012479205332913582,

0.1,a,360,215,0.03821105402136265,0.008307526028003201,

0.1,a,360,217,0.04064489162016299,0.0059475660385780536,

0.1,a,360,216,0.040346861409489065,0.006401574277399415,

0.1,a,360,500,0.035056903352960946,0.006783296086309379,

0.05,a,360,216,0.040251939395804785,0.01488704521046392,

0.05,a,360,225,0.043135796489400996,0.019499833084644726,

0.05,a,360,219,0.03913302514404399,0.014096499775096734,

0.05,a,360,227,0.03721976099076316,0.013973482297796292,

0.05,a,360,216,0.030435100779868662,0.014556631330592101,
