0.05,0.1,47,215,57,319
0.05,0.1,46,209,58,313
0.05,0.1,45,217,60,322
0.05,0.1,47,209,58,314
0.05,0.1,46,206,56,308
0.05,0.1,47,226,62,335
0.05,0.1,46,209,58,313
0.05,0.1,46,209,58,313
0.05,0.1,46,201,57,304
0.05,0.1,47,212,60,319
0.05,0.2,47,223,59,329
0.05,0.2,46,219,64,329
0.05,0.2,46,215,539,800
0.05,0.2,47,219,62,328
0.05,0.2,47,208,74,329
0.05,0.2,47,223,78,348
0.05,0.2,48,212,65,325
0.05,0.2,47,210,543,800
0.05,0.2,48,211,541,800
0.05,0.2,48,221,60,329
0.05,0.3,47,224,62,333
0.05,0.3,47,232,67,346
0.05,0.3,48,227,67,342
0.05,0.3,47,198,58,303
0.05,0.3,48,212,540,800
0.05,0.3,48,211,73,332
0.05,0.3,47,214,539,800
0.05,0.3,48,221,74,343
0.05,0.3,48,201,551,800
0.05,0.3,47,224,60,331
0.05,0.4,48,213,539,800
0.05,0.4,47,224,62,333
0.05,0.4,50,208,542,800
0.05,0.4,48,217,240,505
0.05,0.4,47,222,531,800
0.05,0.4,48,210,542,800
0.05,0.4,47,218,535,800
0.05,0.4,47,228,63,338
0.05,0.4,47,214,208,469
0.05,0.4,49,227,524,800
0.05,0.5,47,226,527,800
0.05,0.5,48,225,73,346
0.05,0.5,48,210,542,800
0.05,0.5,48,211,541,800
0.05,0.5,49,237,107,393
0.05,0.5,48,209,472,729
0.05,0.5,47,223,66,336
0.05,0.5,48,222,92,362
0.05,0.5,47,212,541,800
0.05,0.5,47,210,543,800
0.1,0.1,45,215,70,330
0.1,0.1,45,207,548,800
0.1,0.1,45,208,547,800
0.1,0.1,46,208,546,800
0.1,0.1,44,207,549,800
0.1,0.1,45,216,65,326
0.1,0.1,46,207,72,325
0.1,0.1,46,198,59,303
0.1,0.1,44,198,57,299
0.1,0.1,44,204,552,800
0.1,0.2,47,209,66,322
0.1,0.2,46,216,68,330
0.1,0.2,45,204,62,311
0.1,0.2,45,203,552,800
0.1,0.2,44,204,57,305
0.1,0.2,47,219,79,345
0.1,0.2,47,220,85,352
0.1,0.2,46,225,74,345
0.1,0.2,46,204,550,800
0.1,0.2,48,222,79,349
0.1,0.3,47,217,261,525
0.1,0.3,47,227,526,800
0.1,0.3,45,209,64,318
0.1,0.3,47,203,65,315
0.1,0.3,45,208,65,318
0.1,0.3,45,221,65,331
0.1,0.3,45,210,59,314
0.1,0.3,45,200,555,800
0.1,0.3,46,206,548,800
0.1,0.3,48,206,66,320
0.1,0.4,48,216,536,800
0.1,0.4,48,212,540,800
0.1,0.4,47,208,65,320
0.1,0.4,48,205,547,800
0.1,0.4,47,218,535,800
0.1,0.4,47,224,68,339
0.1,0.4,48,212,540,800
0.1,0.4,47,216,537,800
0.1,0.4,48,234,79,361
0.1,0.4,48,214,538,800
0.1,0.5,48,209,543,800
0.1,0.5,49,228,79,356
0.1,0.5,50,213,537,800
0.1,0.5,49,208,543,800
0.1,0.5,50,221,529,800
0.1,0.5,49,211,62,322
0.1,0.5,47,215,538,800
0.1,0.5,49,209,542,800
0.1,0.5,47,210,543,800
0.1,0.5,47,227,526,800
0.15,0.1,45,207,548,800
0.15,0.1,47,202,68,317
0.15,0.1,45,201,554,800
0.15,0.1,45,210,545,800
0.15,0.1,46,204,71,321
0.15,0.1,94,324,78,496
0.15,0.1,45,206,549,800
0.15,0.1,46,220,534,800
0.15,0.1,45,200,119,364
0.15,0.1,46,212,542,800
0.15,0.2,46,207,91,344
0.15,0.2,46,211,74,331
0.15,0.2,46,206,118,370
0.15,0.2,45,209,546,800
0.15,0.2,45,192,76,313
0.15,0.2,44,209,547,800
0.15,0.2,46,207,547,800
0.15,0.2,44,199,58,301
0.15,0.2,45,210,545,800
0.15,0.2,44,206,91,341
0.15,0.3,44,216,84,344
0.15,0.3,45,203,552,800
0.15,0.3,46,212,103,361
0.15,0.3,45,212,75,332
0.15,0.3,46,225,144,415
0.15,0.3,45,206,549,800
0.15,0.3,49,219,77,345
0.15,0.3,47,214,147,408
0.15,0.3,44,209,309,562
0.15,0.3,45,205,550,800
0.15,0.4,49,210,541,800
0.15,0.4,46,207,547,800
0.15,0.4,46,209,545,800
0.15,0.4,47,207,546,800
0.15,0.4,44,211,545,800
0.15,0.4,50,231,74,355
0.15,0.4,46,199,555,800
0.15,0.4,46,216,77,339
0.15,0.4,46,212,367,625
0.15,0.4,44,206,550,800
0.15,0.5,49,221,81,351
0.15,0.5,49,213,538,800
0.15,0.5,49,210,69,328
0.15,0.5,48,210,542,800
0.15,0.5,49,219,532,800
0.15,0.5,48,205,63,316
0.15,0.5,50,217,225,492
0.15,0.5,48,213,539,800
0.15,0.5,48,230,522,800
0.15,0.5,49,207,544,800
