0.05,0.1,46,206,50,302
0.05,0.1,45,210,52,307
0.05,0.1,45,198,50,293
0.05,0.1,47,206,45,298
0.05,0.1,46,225,529,800
0.05,0.1,46,209,545,800
0.05,0.1,47,216,537,800
0.05,0.1,46,195,49,290
0.05,0.1,47,217,536,800
0.05,0.1,46,220,64,330
0.05,0.2,47,203,51,301
0.05,0.2,47,229,66,342
0.05,0.2,47,208,44,299
0.05,0.2,46,227,61,334
0.05,0.2,47,218,44,309
0.05,0.2,47,212,47,306
0.05,0.2,47,210,50,307
0.05,0.2,47,213,48,308
0.05,0.2,47,222,531,800
0.05,0.2,47,222,531,800
0.05,0.3,48,227,52,327
0.05,0.3,47,226,527,800
0.05,0.3,47,221,532,800
0.05,0.3,48,226,526,800
0.05,0.3,46,202,48,296
0.05,0.3,48,212,56,316
0.05,0.3,48,205,48,301
0.05,0.3,48,222,58,328
0.05,0.3,47,204,549,800
0.05,0.3,47,225,67,339
0.05,0.4,47,215,58,320
0.05,0.4,48,213,52,313
0.05,0.4,47,226,527,800
0.05,0.4,47,228,525,800
0.05,0.4,47,223,530,800
0.05,0.4,47,217,536,800
0.05,0.4,48,228,58,334
0.05,0.4,47,203,47,297
0.05,0.4,47,213,540,800
0.05,0.4,47,208,545,800
0.05,0.5,48,215,537,800
0.05,0.5,47,211,542,800
0.05,0.5,48,220,532,800
0.05,0.5,47,232,52,331
0.05,0.5,48,236,61,345
0.05,0.5,47,200,553,800
0.05,0.5,47,230,523,800
0.05,0.5,49,208,71,328
0.05,0.5,48,226,51,325
0.05,0.5,48,218,534,800
0.1,0.1,44,204,51,299
0.1,0.1,44,207,54,305
0.1,0.1,46,214,58,318
0.1,0.1,45,201,58,304
0.1,0.1,45,205,52,302
0.1,0.1,44,202,57,303
0.1,0.1,46,205,51,302
0.1,0.1,44,220,536,800
0.1,0.1,45,206,51,302
0.1,0.1,44,208,54,306
0.1,0.2,44,209,547,800
0.1,0.2,47,217,60,324
0.1,0.2,44,209,56,309
0.1,0.2,44,210,52,306
0.1,0.2,45,208,59,312
0.1,0.2,47,200,48,295
0.1,0.2,44,216,55,315
0.1,0.2,44,203,553,800
0.1,0.2,45,202,50,297
0.1,0.2,45,209,53,307
0.1,0.3,48,219,533,800
0.1,0.3,48,207,51,306
0.1,0.3,45,204,54,303
0.1,0.3,48,222,57,327
0.1,0.3,47,206,56,309
0.1,0.3,45,211,45,301
0.1,0.3,47,202,551,800
0.1,0.3,45,217,538,800
0.1,0.3,48,223,60,331
0.1,0.3,45,207,52,304
0.1,0.4,48,225,527,800
0.1,0.4,48,220,532,800
0.1,0.4,48,208,52,308
0.1,0.4,48,214,45,307
0.1,0.4,48,227,525,800
0.1,0.4,48,209,53,310
0.1,0.4,49,214,51,314
0.1,0.4,49,231,51,331
0.1,0.4,48,203,60,311
0.1,0.4,47,208,46,301
0.1,0.5,51,212,537,800
0.1,0.5,48,209,543,800
0.1,0.5,49,231,520,800
0.1,0.5,48,208,544,800
0.1,0.5,49,221,66,336
0.1,0.5,48,224,48,320
0.1,0.5,49,208,543,800
0.1,0.5,48,226,48,322
0.1,0.5,49,208,543,800
0.1,0.5,48,213,539,800
0.15,0.1,45,206,53,304
0.15,0.1,45,192,55,292
0.15,0.1,46,204,59,309
0.15,0.1,46,219,56,321
0.15,0.1,45,200,55,300
0.15,0.1,46,206,53,305
0.15,0.1,46,203,51,300
0.15,0.1,45,187,52,284
0.15,0.1,44,197,56,297
0.15,0.1,44,220,51,315
0.15,0.2,45,206,54,305
0.15,0.2,45,225,60,330
0.15,0.2,46,228,56,330
0.15,0.2,44,212,56,312
0.15,0.2,44,203,54,301
0.15,0.2,45,210,56,311
0.15,0.2,46,205,51,302
0.15,0.2,45,201,53,299
0.15,0.2,46,222,57,325
0.15,0.2,49,212,54,315
0.15,0.3,45,205,52,302
0.15,0.3,45,224,51,320
0.15,0.3,44,227,61,332
0.15,0.3,46,206,56,308
0.15,0.3,46,207,57,310
0.15,0.3,46,208,53,307
0.15,0.3,48,218,50,316
0.15,0.3,45,225,53,323
0.15,0.3,46,203,54,303
0.15,0.3,45,191,49,285
0.15,0.4,46,210,62,318
0.15,0.4,46,206,548,800
0.15,0.4,46,205,50,301
0.15,0.4,46,217,57,320
0.15,0.4,48,206,51,305
0.15,0.4,47,217,62,326
0.15,0.4,44,203,53,300
0.15,0.4,48,233,60,341
0.15,0.4,44,203,53,300
0.15,0.4,46,213,59,318
0.15,0.5,49,233,61,343
0.15,0.5,48,215,537,800
0.15,0.5,47,226,57,330
0.15,0.5,47,203,58,308
0.15,0.5,46,213,60,319
0.15,0.5,50,205,47,302
0.15,0.5,45,205,550,800
0.15,0.5,49,207,544,800
0.15,0.5,46,206,548,800
0.15,0.5,47,217,60,324
